ID;ARTICLE;NAME;BRAND;MODEL;QUANTITY;PRICE;Ширина;Диаметр;KOL_VO_KREPEZHNYKH_OTVERSTIY;PCD;PCD2;ET;DIA;LZ2;WHEEL_TYPE;COLOR;SHOP_LENGTH;SHOP_WIDTH;SHOP_HEIGHT;SHOP_WEIGHT;CATEGORY;Код поставщика;Год производства;Товар SALE;Срок доставки;Расшифровка цвета;Артикул поставщика;Изображение ММ 1;Изображение ММ 1_SHA1;PRODUCT_IMAGE;PRODUCT_IMAGE_SHA1;WAREHOUSE_ID;WAREHOUSE_NAME
w581832;3891805;Скад Амиата 7x17 5*114.3 ET48 DIA56.1 Алмаз Литой;Скад;Амиата;4;12916.00;7;17;5;114.3;;48;56.1;;Литой;Алмаз;440;440;180;11000;легковые;КА-00053281;;;0;Черный и комбинации;КА-00053281;https://lk.selectyre.ru/media/wheels/big/skad/amiata_20179.jpg;bb8fa2f1b0d1b0a0969a8547791a6adff2cd2c05;https://lk.selectyre.ru/media/wheels/big/skad/amiata_20179.jpg;bb8fa2f1b0d1b0a0969a8547791a6adff2cd2c05;zapaska_novosibirsk;Новосибирск
w581839;3892108;Скад Амиата 7x17 5*114.3 ET50 DIA67.1 Селена Литой;Скад;Амиата;4;12317.00;7;17;5;114.3;;50;67.1;;Литой;Селена;440;440;180;11000;легковые;КА-00054462;;;0;Серебристый;КА-00054462;https://lk.selectyre.ru/media/wheels/big/skad/amiata_37461.jpg;b6b27bef4ccd93894dea16a0684030123be8f8bd;https://lk.selectyre.ru/media/wheels/big/skad/amiata_37461.jpg;b6b27bef4ccd93894dea16a0684030123be8f8bd;zapaska_novosibirsk;Новосибирск
w581862;092421-160021006;Replay A156 10x22 5*112 ET21 DIA66.6 BKF Литой;Replay;A156;4;31754.00;10;22;5;112;;21;66.6;;Литой;BKF;560;560;250;23000;легковые;КА-00054614;;;0;Черный и комбинации;КА-00054614;https://lk.selectyre.ru/media/wheels/big/replay/a156_58546.png;e8ad78470539a6c80723591171deb252a3f085db;https://lk.selectyre.ru/media/wheels/big/replay/a156_58546.png;e8ad78470539a6c80723591171deb252a3f085db;zapaska_novosibirsk;Новосибирск
w581865;095811-160092014;Replay INF28 8x22 6*139.7 ET30 DIA77.8 GM Литой;Replay;INF28;4;32934.00;8;22;6;139.7;;30;77.8;;Литой;GM;560;560;200;23000;легковые;КА-00067901;;;0;Серый;КА-00067901;https://lk.selectyre.ru/media/wheels/big/replay/inf28_84934.jpg;b52f1b2907bb87da4e385d711c62e94653ddddf7;https://lk.selectyre.ru/media/wheels/big/replay/inf28_84934.jpg;b52f1b2907bb87da4e385d711c62e94653ddddf7;zapaska_novosibirsk;Новосибирск
w581952;677502;iFree Rebel 7x17 5*114.3 ET45 DIA66.1 Хай Вэй Литой;iFree;Rebel;8;10238.00;7;17;5;114.3;;45;66.1;;Литой;Хай Вэй;440;440;180;11000;легковые;КА-00046767;;;0;Серый;КА-00046767;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_82984.jpg;506653b35091e8e3a5736536393cd6dab57e7b63;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_82984.jpg;506653b35091e8e3a5736536393cd6dab57e7b63;zapaska_novosibirsk;Новосибирск
w582057;WHS505387;RST R086 6.5x16 5*112 ET40 DIA57.1 BL Литой;RST;R086;4;8057.00;6.5;16;5;112;;40;57.1;;Литой;BL;410;410;170;10000;легковые;WHS505387;;;0;Черный и комбинации;WHS505387;https://lk.selectyre.ru/media/wheels/big/rst/r086_99522.jpg;46f4a8f9f036f4453188fe77a8e9c1d0227034d8;https://lk.selectyre.ru/media/wheels/big/rst/r086_99522.jpg;46f4a8f9f036f4453188fe77a8e9c1d0227034d8;fortochki_novosibirsk;Новосибирск
w582064;677202;iFree Rebel 7x17 5*114.3 ET45 DIA66.1 Нео-классик Литой;iFree;Rebel;4;10238.00;7;17;5;114.3;;45;66.1;;Литой;Нео-классик;440;440;180;11000;легковые;КА-00052038;;;0;Серебристый;КА-00052038;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_56153.jpg;485954cb14e1189e92d1bbb38b496b9b3c3b4869;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_56153.jpg;485954cb14e1189e92d1bbb38b496b9b3c3b4869;zapaska_novosibirsk;Новосибирск
w582083;096660-160603016;Replay FD193 8.5x20 5*114.3 ET44 DIA63.3 GMF Литой;Replay;FD193;4;28510.00;8.5;20;5;114.3;;44;63.3;;Литой;GMF;510;510;220;17000;легковые;КА-00069877;;;0;Серый;КА-00069877;https://lk.selectyre.ru/media/wheels/big/replay/fd193_73112.jpg;214dc970a7e2edf2b81c38d9e17667f856547e70;https://lk.selectyre.ru/media/wheels/big/replay/fd193_73112.jpg;214dc970a7e2edf2b81c38d9e17667f856547e70;zapaska_novosibirsk;Новосибирск
w582166;9345216;Alcasta M63 6x15 4*98 ET35 DIA58.6 HS Литой;Alcasta;M63;8;8407.00;6;15;4;98;;35;58.6;;Литой;HS;390;390;150;8000;легковые;КА-00023876;;;0;Серый;КА-00023876;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_74976.jpg;09e43a557ad4806137a3e13ef8d42a8856c1a9b6;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_74976.jpg;09e43a557ad4806137a3e13ef8d42a8856c1a9b6;zapaska_novosibirsk;Новосибирск
w582167;9345217;Alcasta M63 6x15 4*98 ET35 DIA58.6 Graphite Литой;Alcasta;M63;8;8407.00;6;15;4;98;;35;58.6;;Литой;Graphite;390;390;150;8000;легковые;КА-00023877;;;0;Серый;КА-00023877;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_75889.jpg;09523fccabd43550df9a31daae8fac548d806325;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_75889.jpg;09523fccabd43550df9a31daae8fac548d806325;zapaska_novosibirsk;Новосибирск
w582169;9345220;Alcasta M63 6x15 4*100 ET37 DIA60.1 HS Литой;Alcasta;M63;16;8407.00;6;15;4;100;;37;60.1;;Литой;HS;390;390;150;8000;легковые;КА-00048718;;;0;Серый;КА-00048718;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_74976.jpg;09e43a557ad4806137a3e13ef8d42a8856c1a9b6;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_74976.jpg;09e43a557ad4806137a3e13ef8d42a8856c1a9b6;zapaska_novosibirsk;Новосибирск
w582170;9345221;Alcasta M63 6x15 4*100 ET37 DIA60.1 Graphite Литой;Alcasta;M63;12;8407.00;6;15;4;100;;37;60.1;;Литой;Graphite;390;390;150;8000;легковые;КА-00023880;;;0;Серый;КА-00023880;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_75889.jpg;09523fccabd43550df9a31daae8fac548d806325;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_75889.jpg;09523fccabd43550df9a31daae8fac548d806325;zapaska_novosibirsk;Новосибирск
w582171;9345222;Alcasta M63 6x15 4*100 ET37 DIA60.1 BKF Литой;Alcasta;M63;16;9063.00;6;15;4;100;;37;60.1;;Литой;BKF;390;390;150;8000;легковые;КА-00023881;;;0;Черный и комбинации;КА-00023881;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_59032.jpg;98bd7f2827d1c4c3192ef0a69ab84762559314e0;https://lk.selectyre.ru/media/wheels/big/alcasta/m63_59032.jpg;98bd7f2827d1c4c3192ef0a69ab84762559314e0;zapaska_novosibirsk;Новосибирск
w582218;WHS506298;Khomen KHW 1705 7x17 5*108 ET40 DIA60.1 F-Silver Литой;Khomen;KHW 1705;4;10487.00;7;17;5;108;;40;60.1;;Литой;F-Silver;440;440;180;11000;легковые;WHS506298;;;0;Серебристый;WHS506298;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1705_92881.png;a4c5b6e12e0a3218406b9c48aa8d410d658f0304;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1705_92881.png;a4c5b6e12e0a3218406b9c48aa8d410d658f0304;fortochki_novosibirsk;Новосибирск
w582239;KHW100604;Khomen KHW 1506 6x15 4*100 ET37 DIA60.1 F-Silver Литой;Khomen;KHW 1506;8;7289.00;6;15;4;100;;37;60.1;;Литой;F-Silver;390;390;150;8000;легковые;КА-00009055;;;0;Серебристый;КА-00009055;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1506_10743.png;90f36fcf0f1f959a69fd427338e8cabb9de4d349;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1506_10743.png;90f36fcf0f1f959a69fd427338e8cabb9de4d349;zapaska_novosibirsk;Новосибирск
w582240;WHS498720;Khomen KHW 1506 6x15 4*100 ET37 DIA60.1 Black-FP Литой;Khomen;KHW 1506;4;7921.00;6;15;4;100;;37;60.1;;Литой;Black-FP;390;390;150;8000;легковые;WHS498720;;;0;Черный и комбинации;WHS498720;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1506_68780.png;65700ff01f15d60d3859cdacbb1741d75141a41d;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1506_68780.png;65700ff01f15d60d3859cdacbb1741d75141a41d;fortochki_novosibirsk;Новосибирск
w582265;677204;iFree Rebel 7x17 5*114.3 ET50 DIA66.1 Нео-классик Литой;iFree;Rebel;4;10238.00;7;17;5;114.3;;50;66.1;;Литой;Нео-классик;440;440;180;11000;легковые;КА-00053131;;;0;Серебристый;КА-00053131;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_56153.jpg;485954cb14e1189e92d1bbb38b496b9b3c3b4869;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_56153.jpg;485954cb14e1189e92d1bbb38b496b9b3c3b4869;zapaska_novosibirsk;Новосибирск
w582266;677504;iFree Rebel 7x17 5*114.3 ET50 DIA66.1 Хай Вэй Литой;iFree;Rebel;4;10238.00;7;17;5;114.3;;50;66.1;;Литой;Хай Вэй;440;440;180;11000;легковые;КА-00046772;;;0;Серый;КА-00046772;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_82984.jpg;506653b35091e8e3a5736536393cd6dab57e7b63;https://lk.selectyre.ru/media/wheels/big/ifree/rebel_82984.jpg;506653b35091e8e3a5736536393cd6dab57e7b63;zapaska_novosibirsk;Новосибирск
w582267;637200;iFree Андерсен 7x17 4*100 ET37 DIA67.1 Нео-классик Литой;iFree;Андерсен;4;10238.00;7;17;4;100;;37;67.1;;Литой;Нео-классик;440;440;180;11000;легковые;КА-00054344;;;0;Серебристый;КА-00054344;https://lk.selectyre.ru/media/wheels/big/ifree/andersen_83327.png;43241295eb0ed564df038247452a9780a7a06a68;https://lk.selectyre.ru/media/wheels/big/ifree/andersen_83327.png;43241295eb0ed564df038247452a9780a7a06a68;zapaska_novosibirsk;Новосибирск
w582268;WHS506441;iFree Оруэлл 6x16 5*112 ET43 DIA57.1 Нео-классик Литой;iFree;Оруэлл;4;7434.00;6;16;5;112;;43;57.1;;Литой;Нео-классик;410;410;150;10000;легковые;WHS506441;;;0;Серебристый;WHS506441;https://lk.selectyre.ru/media/wheels/big/ifree/oruell_73810.jpg;25dd48e355e08948a1a4519c97c79f8c953e6b34;https://lk.selectyre.ru/media/wheels/big/ifree/oruell_73810.jpg;25dd48e355e08948a1a4519c97c79f8c953e6b34;fortochki_novosibirsk;Новосибирск
w582269;626500;iFree Оруэлл 6x16 5*112 ET43 DIA57.1 Хай Вэй Литой;iFree;Оруэлл;4;7436.00;6;16;5;112;;43;57.1;;Литой;Хай Вэй;410;410;150;10000;легковые;КА-00044080;;;0;Серый;КА-00044080;https://lk.selectyre.ru/media/wheels/big/ifree/oruell_29526.png;8fbdf791f7b09ca8501304047d195cb6c92c9d83;https://lk.selectyre.ru/media/wheels/big/ifree/oruell_29526.png;8fbdf791f7b09ca8501304047d195cb6c92c9d83;zapaska_novosibirsk;Новосибирск
w582279;WHS506295;Venti 1519 6x15 4*100 ET46 DIA60.1 BD Литой;Venti;1519;4;6961.00;6;15;4;100;;46;60.1;;Литой;BD;390;390;150;8000;легковые;WHS506295;;;0;Черный и комбинации;WHS506295;https://lk.selectyre.ru/media/wheels/big/venti/1519_36469.jpg;aa326af3798c69ec3aefc083a03141ba2031c457;https://lk.selectyre.ru/media/wheels/big/venti/1519_36469.jpg;aa326af3798c69ec3aefc083a03141ba2031c457;fortochki_novosibirsk;Новосибирск
w582342;166516;Venti 1519 6x15 4*100 ET46 DIA60.1 SL Литой;Venti;1519;24;6520.00;6;15;4;100;;46;60.1;;Литой;SL;390;390;150;8000;легковые;КА-00045556;;;0;Серебристый;КА-00045556;https://lk.selectyre.ru/media/wheels/big/venti/1519_70627.jpg;9d692e3b4f0e2f2dce532a0fad12845aee7dfc8b;https://lk.selectyre.ru/media/wheels/big/venti/1519_70627.jpg;9d692e3b4f0e2f2dce532a0fad12845aee7dfc8b;zapaska_novosibirsk;Новосибирск
w582359;9345195;Alcasta M62 6x15 4*98 ET35 DIA58.6 BK Литой;Alcasta;M62;8;8407.00;6;15;4;98;;35;58.6;;Литой;BK;390;390;150;8000;легковые;КА-00054650;;;0;Черный и комбинации;КА-00054650;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_74397.jpg;610304a27b02ee715ffdee6bf5b7c3fbbe17e9f1;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_74397.jpg;610304a27b02ee715ffdee6bf5b7c3fbbe17e9f1;zapaska_novosibirsk;Новосибирск
w582361;9345200;Alcasta M62 6x15 4*100 ET37 DIA60.1 HS Литой;Alcasta;M62;16;8407.00;6;15;4;100;;37;60.1;;Литой;HS;390;390;150;8000;легковые;КА-00028186;;;0;Серый;КА-00028186;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_54910.png;3188add4dbe97771479ae612fb9908807a9c8a83;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_54910.png;3188add4dbe97771479ae612fb9908807a9c8a83;zapaska_novosibirsk;Новосибирск
w582362;9345201;Alcasta M62 6x15 4*100 ET37 DIA60.1 Graphite Литой;Alcasta;M62;13;8407.00;6;15;4;100;;37;60.1;;Литой;Graphite;390;390;150;8000;легковые;КА-00028031;;;0;Серый;КА-00028031;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33453.png;c51434fb8658d85c2ef41543fe8856daeb845936;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33453.png;c51434fb8658d85c2ef41543fe8856daeb845936;zapaska_novosibirsk;Новосибирск
w582363;9345202;Alcasta M62 6x15 4*100 ET37 DIA60.1 BKF Литой;Alcasta;M62;16;9063.00;6;15;4;100;;37;60.1;;Литой;BKF;390;390;150;8000;легковые;КА-00028032;;;0;Черный и комбинации;КА-00028032;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33646.png;90d6e92445c09aa5baff1bd71ab5ddd022270128;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33646.png;90d6e92445c09aa5baff1bd71ab5ddd022270128;zapaska_novosibirsk;Новосибирск
w582364;9345203;Alcasta M62 6x15 4*100 ET37 DIA60.1 BK Литой;Alcasta;M62;12;8407.00;6;15;4;100;;37;60.1;;Литой;BK;390;390;150;8000;легковые;КА-00048698;;;0;Черный и комбинации;КА-00048698;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_74397.jpg;610304a27b02ee715ffdee6bf5b7c3fbbe17e9f1;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_74397.jpg;610304a27b02ee715ffdee6bf5b7c3fbbe17e9f1;zapaska_novosibirsk;Новосибирск
w582365;9345204;Alcasta M62 6x15 4*100 ET40 DIA60.1 HS Литой;Alcasta;M62;8;8407.00;6;15;4;100;;40;60.1;;Литой;HS;390;390;150;8000;легковые;КА-00023860;;;0;Серый;КА-00023860;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_54910.png;3188add4dbe97771479ae612fb9908807a9c8a83;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_54910.png;3188add4dbe97771479ae612fb9908807a9c8a83;zapaska_novosibirsk;Новосибирск
w582367;9345207;Alcasta M62 6x15 4*100 ET40 DIA60.1 BK Литой;Alcasta;M62;12;8407.00;6;15;4;100;;40;60.1;;Литой;BK;390;390;150;8000;легковые;КА-00048699;;;0;Черный и комбинации;КА-00048699;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_74397.jpg;610304a27b02ee715ffdee6bf5b7c3fbbe17e9f1;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_74397.jpg;610304a27b02ee715ffdee6bf5b7c3fbbe17e9f1;zapaska_novosibirsk;Новосибирск
w582376;WHS506372;Khomen KHW 1714 7x17 5*108 ET40 DIA60.1 Black-FP Литой;Khomen;KHW 1714;4;11244.00;7;17;5;108;;40;60.1;;Литой;Black-FP;440;440;180;11000;легковые;WHS506372;;;0;Черный и комбинации;WHS506372;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1714_54329.png;b3b8e4374387836dc69f7d9d59797c5ce6d4b8e8;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1714_54329.png;b3b8e4374387836dc69f7d9d59797c5ce6d4b8e8;fortochki_novosibirsk;Новосибирск
w582377;KHW102658;Khomen KHW 1806 7x18 5*114.3 ET37 DIA66.6 Gray-FP Литой;Khomen;KHW 1806;8;12769.00;7;18;5;114.3;;37;66.6;;Литой;Gray-FP;460;460;180;13000;легковые;КА-00032299;;;0;Серый;КА-00032299;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1806_21063.jpg;4dc90aef1a438e93c5e9874e7a07bbbe14faae68;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1806_21063.jpg;4dc90aef1a438e93c5e9874e7a07bbbe14faae68;zapaska_novosibirsk;Новосибирск
w582472;616205;iFree Миконос 6x16 4*100 ET45 DIA60.1 Нео-классик Литой;iFree;Миконос;8;7436.00;6;16;4;100;;45;60.1;;Литой;Нео-классик;410;410;150;10000;легковые;КА-00046455;;;0;Серебристый;КА-00046455;https://lk.selectyre.ru/media/wheels/big/ifree/mikonos_62523.jpg;d714e50bfe55a3bcf3e3caa309715aaf01528cea;https://lk.selectyre.ru/media/wheels/big/ifree/mikonos_62523.jpg;d714e50bfe55a3bcf3e3caa309715aaf01528cea;zapaska_novosibirsk;Новосибирск
w582480;76189;K&K Портер 7.5x18 5*108 ET33 DIA67.1 Дарк платинум Литой;K&K;Портер;4;14973.00;7.5;18;5;108;;33;67.1;;Литой;Дарк платинум;460;460;190;13000;легковые;7244043;;;0;Серебристый;7244043;https://lk.selectyre.ru/media/wheels/big/kk/porter_99844.png;231eb68e030bd22b6827d6c35d1534da31df97ce;https://lk.selectyre.ru/media/wheels/big/kk/porter_99844.png;231eb68e030bd22b6827d6c35d1534da31df97ce;brineks_novosibirsk-2;Новосибирск 2
w582481;76184;K&K Портер 7.5x18 5*108 ET45 DIA67.1 Алмаз черный Литой;K&K;Портер;4;15594.00;7.5;18;5;108;;45;67.1;;Литой;Алмаз черный;460;460;190;13000;легковые;7246357;;;0;Черный и комбинации;7246357;https://lk.selectyre.ru/media/wheels/big/kk/porter_71876.png;da45e67b78761c2b6081a7a3b88b7737feeaa584;https://lk.selectyre.ru/media/wheels/big/kk/porter_71876.png;da45e67b78761c2b6081a7a3b88b7737feeaa584;brineks_novosibirsk-2;Новосибирск 2
w582506;WHS506408;Venti 1519 6x15 4*100 ET46 DIA60.1 BL Литой;Venti;1519;4;6780.00;6;15;4;100;;46;60.1;;Литой;BL;390;390;150;8000;легковые;WHS506408;;;0;Черный и комбинации;WHS506408;https://lk.selectyre.ru/media/wheels/big/venti/1519_48923.jpg;534a9507c1cab52380534b9496069cefa9dbb144;https://lk.selectyre.ru/media/wheels/big/venti/1519_48923.jpg;534a9507c1cab52380534b9496069cefa9dbb144;fortochki_novosibirsk;Новосибирск
w582514;WHS506410;Tech Line 205 8.5x20 5*108 ET42 DIA63.3 BD Литой;Tech Line;205;4;17515.00;8.5;20;5;108;;42;63.3;;Литой;BD;510;510;220;17000;легковые;WHS506410;;;0;Черный и комбинации;WHS506410;https://lk.selectyre.ru/media/wheels/big/tech-line/205_76104.jpg;a02232a5e1ea043fa13c66040f67630e5ce402f9;https://lk.selectyre.ru/media/wheels/big/tech-line/205_76104.jpg;a02232a5e1ea043fa13c66040f67630e5ce402f9;fortochki_novosibirsk;Новосибирск
w582516;166560;Tech Line 205 8.5x20 5*114.3 ET42 DIA67.1 BD Литой;Tech Line;205;8;17515.00;8.5;20;5;114.3;;42;67.1;;Литой;BD;510;510;220;17000;легковые;КА-00068280;;;0;Черный и комбинации;КА-00068280;https://lk.selectyre.ru/media/wheels/big/tech-line/205_76104.jpg;a02232a5e1ea043fa13c66040f67630e5ce402f9;https://lk.selectyre.ru/media/wheels/big/tech-line/205_76104.jpg;a02232a5e1ea043fa13c66040f67630e5ce402f9;zapaska_novosibirsk;Новосибирск
w582517;166561;Tech Line 205 8.5x20 5*114.3 ET42 DIA67.1 BH Литой;Tech Line;205;4;17436.00;8.5;20;5;114.3;;42;67.1;;Литой;BH;510;510;220;17000;легковые;КА-00068281;;;0;Черный и комбинации;КА-00068281;https://lk.selectyre.ru/media/wheels/big/tech-line/205_85405.jpg;d7f16319d8095479de92a9bc53b522a89177c287;https://lk.selectyre.ru/media/wheels/big/tech-line/205_85405.jpg;d7f16319d8095479de92a9bc53b522a89177c287;zapaska_novosibirsk;Новосибирск
w582664;76637;K&K Авиор 7x17 5*114.3 ET35 DIA67.1 Алмаз черный Литой;K&K;Авиор;4;12780.00;7;17;5;114.3;;35;67.1;;Литой;Алмаз черный;440;440;180;11000;легковые;КА-00053150;;;0;Черный и комбинации;КА-00053150;https://lk.selectyre.ru/media/wheels/big/kk/avior_30794.jpg;e96fc1dcfc2d237df5ec542d66e3899087eb13a7;https://lk.selectyre.ru/media/wheels/big/kk/avior_30794.jpg;e96fc1dcfc2d237df5ec542d66e3899087eb13a7;zapaska_novosibirsk;Новосибирск
w582668;9345197;Alcasta M62 6x15 4*100 ET46 DIA54.1 Graphite Литой;Alcasta;M62;5;8407.00;6;15;4;100;;46;54.1;;Литой;Graphite;390;390;150;8000;легковые;КА-00023858;;;0;Серый;КА-00023858;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33453.png;c51434fb8658d85c2ef41543fe8856daeb845936;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33453.png;c51434fb8658d85c2ef41543fe8856daeb845936;zapaska_novosibirsk;Новосибирск
w582669;9345198;Alcasta M62 6x15 4*100 ET46 DIA54.1 BKF Литой;Alcasta;M62;8;9063.00;6;15;4;100;;46;54.1;;Литой;BKF;390;390;150;8000;легковые;КА-00023859;;;0;Черный и комбинации;КА-00023859;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33646.png;90d6e92445c09aa5baff1bd71ab5ddd022270128;https://lk.selectyre.ru/media/wheels/big/alcasta/m62_33646.png;90d6e92445c09aa5baff1bd71ab5ddd022270128;zapaska_novosibirsk;Новосибирск
w582686;WHS506420;Khomen KHW 1714 7x17 5*108 ET40 DIA60.1 Gray-FP Литой;Khomen;KHW 1714;8;11244.00;7;17;5;108;;40;60.1;;Литой;Gray-FP;440;440;180;11000;легковые;WHS506420;;;0;Серый;WHS506420;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1714_14786.jpg;8adb33583d5148a7d86d06a902c7cda306eaaa97;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1714_14786.jpg;8adb33583d5148a7d86d06a902c7cda306eaaa97;fortochki_novosibirsk;Новосибирск
